"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"92 years"	"92"	"2009"	"2009"	"Male"	"M"	4333	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2009"	"2009"			12597	Not Applicable	Not Applicable
	"92 years"	"92"	"2010"	"2010"	"Female"	"F"	8345	Not Applicable	Not Applicable
	"92 years"	"92"	"2010"	"2010"	"Male"	"M"	4515	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2010"	"2010"			12860	Not Applicable	Not Applicable
	"92 years"	"92"	"2011"	"2011"	"Female"	"F"	8094	Not Applicable	Not Applicable
	"92 years"	"92"	"2011"	"2011"	"Male"	"M"	4505	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2011"	"2011"			12599	Not Applicable	Not Applicable
	"92 years"	"92"	"2012"	"2012"	"Female"	"F"	8497	Not Applicable	Not Applicable
	"92 years"	"92"	"2012"	"2012"	"Male"	"M"	4893	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2012"	"2012"			13390	Not Applicable	Not Applicable
	"92 years"	"92"	"2013"	"2013"	"Female"	"F"	8437	Not Applicable	Not Applicable
	"92 years"	"92"	"2013"	"2013"	"Male"	"M"	5227	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2013"	"2013"			13664	Not Applicable	Not Applicable
	"92 years"	"92"	"2014"	"2014"	"Female"	"F"	8450	Not Applicable	Not Applicable
	"92 years"	"92"	"2014"	"2014"	"Male"	"M"	5312	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2014"	"2014"			13762	Not Applicable	Not Applicable
	"92 years"	"92"	"2015"	"2015"	"Female"	"F"	8151	Not Applicable	Not Applicable
	"92 years"	"92"	"2015"	"2015"	"Male"	"M"	5201	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2015"	"2015"			13352	Not Applicable	Not Applicable
	"92 years"	"92"	"2016"	"2016"	"Female"	"F"	8086	Not Applicable	Not Applicable
	"92 years"	"92"	"2016"	"2016"	"Male"	"M"	5307	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2016"	"2016"			13393	Not Applicable	Not Applicable
	"92 years"	"92"	"2017"	"2017"	"Female"	"F"	8291	Not Applicable	Not Applicable
	"92 years"	"92"	"2017"	"2017"	"Male"	"M"	5554	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2017"	"2017"			13845	Not Applicable	Not Applicable
	"92 years"	"92"	"2018"	"2018"	"Female"	"F"	8227	Not Applicable	Not Applicable
	"92 years"	"92"	"2018"	"2018"	"Male"	"M"	5491	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2018"	"2018"			13718	Not Applicable	Not Applicable
	"92 years"	"92"	"2019"	"2019"	"Female"	"F"	8009	Not Applicable	Not Applicable
	"92 years"	"92"	"2019"	"2019"	"Male"	"M"	5673	Not Applicable	Not Applicable
"Total"	"92 years"	"92"	"2019"	"2019"			13682	Not Applicable	Not Applicable
"Total"	"92 years"	"92"					285397	Not Applicable	Not Applicable
	"93 years"	"93"	"1999"	"1999"	"Female"	"F"	8770	Not Applicable	Not Applicable
	"93 years"	"93"	"1999"	"1999"	"Male"	"M"	3128	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"1999"	"1999"			11898	Not Applicable	Not Applicable
	"93 years"	"93"	"2000"	"2000"	"Female"	"F"	9101	Not Applicable	Not Applicable
	"93 years"	"93"	"2000"	"2000"	"Male"	"M"	3300	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2000"	"2000"			12401	Not Applicable	Not Applicable
	"93 years"	"93"	"2001"	"2001"	"Female"	"F"	9254	Not Applicable	Not Applicable
	"93 years"	"93"	"2001"	"2001"	"Male"	"M"	3359	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2001"	"2001"			12613	Not Applicable	Not Applicable
	"93 years"	"93"	"2002"	"2002"	"Female"	"F"	9030	Not Applicable	Not Applicable
	"93 years"	"93"	"2002"	"2002"	"Male"	"M"	3384	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2002"	"2002"			12414	Not Applicable	Not Applicable
	"93 years"	"93"	"2003"	"2003"	"Female"	"F"	9040	Not Applicable	Not Applicable
	"93 years"	"93"	"2003"	"2003"	"Male"	"M"	3337	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2003"	"2003"			12377	Not Applicable	Not Applicable
	"93 years"	"93"	"2004"	"2004"	"Female"	"F"	8605	Not Applicable	Not Applicable
	"93 years"	"93"	"2004"	"2004"	"Male"	"M"	3369	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2004"	"2004"			11974	Not Applicable	Not Applicable
	"93 years"	"93"	"2005"	"2005"	"Female"	"F"	8543	Not Applicable	Not Applicable
	"93 years"	"93"	"2005"	"2005"	"Male"	"M"	3610	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2005"	"2005"			12153	Not Applicable	Not Applicable
	"93 years"	"93"	"2006"	"2006"	"Female"	"F"	8074	Not Applicable	Not Applicable
	"93 years"	"93"	"2006"	"2006"	"Male"	"M"	3502	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2006"	"2006"			11576	Not Applicable	Not Applicable
	"93 years"	"93"	"2007"	"2007"	"Female"	"F"	8067	Not Applicable	Not Applicable
	"93 years"	"93"	"2007"	"2007"	"Male"	"M"	3586	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2007"	"2007"			11653	Not Applicable	Not Applicable
	"93 years"	"93"	"2008"	"2008"	"Female"	"F"	8064	Not Applicable	Not Applicable
	"93 years"	"93"	"2008"	"2008"	"Male"	"M"	3678	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2008"	"2008"			11742	Not Applicable	Not Applicable
	"93 years"	"93"	"2009"	"2009"	"Female"	"F"	7559	Not Applicable	Not Applicable
	"93 years"	"93"	"2009"	"2009"	"Male"	"M"	3591	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2009"	"2009"			11150	Not Applicable	Not Applicable
	"93 years"	"93"	"2010"	"2010"	"Female"	"F"	7598	Not Applicable	Not Applicable
	"93 years"	"93"	"2010"	"2010"	"Male"	"M"	3791	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2010"	"2010"			11389	Not Applicable	Not Applicable
	"93 years"	"93"	"2011"	"2011"	"Female"	"F"	7681	Not Applicable	Not Applicable
	"93 years"	"93"	"2011"	"2011"	"Male"	"M"	3875	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2011"	"2011"			11556	Not Applicable	Not Applicable
	"93 years"	"93"	"2012"	"2012"	"Female"	"F"	7102	Not Applicable	Not Applicable
	"93 years"	"93"	"2012"	"2012"	"Male"	"M"	3870	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2012"	"2012"			10972	Not Applicable	Not Applicable
	"93 years"	"93"	"2013"	"2013"	"Female"	"F"	7734	Not Applicable	Not Applicable
	"93 years"	"93"	"2013"	"2013"	"Male"	"M"	4385	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2013"	"2013"			12119	Not Applicable	Not Applicable
	"93 years"	"93"	"2014"	"2014"	"Female"	"F"	7583	Not Applicable	Not Applicable
	"93 years"	"93"	"2014"	"2014"	"Male"	"M"	4543	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2014"	"2014"			12126	Not Applicable	Not Applicable
	"93 years"	"93"	"2015"	"2015"	"Female"	"F"	7871	Not Applicable	Not Applicable
	"93 years"	"93"	"2015"	"2015"	"Male"	"M"	4620	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2015"	"2015"			12491	Not Applicable	Not Applicable
	"93 years"	"93"	"2016"	"2016"	"Female"	"F"	7584	Not Applicable	Not Applicable
	"93 years"	"93"	"2016"	"2016"	"Male"	"M"	4497	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2016"	"2016"			12081	Not Applicable	Not Applicable
	"93 years"	"93"	"2017"	"2017"	"Female"	"F"	7667	Not Applicable	Not Applicable
	"93 years"	"93"	"2017"	"2017"	"Male"	"M"	4717	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2017"	"2017"			12384	Not Applicable	Not Applicable
	"93 years"	"93"	"2018"	"2018"	"Female"	"F"	7645	Not Applicable	Not Applicable
	"93 years"	"93"	"2018"	"2018"	"Male"	"M"	4915	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2018"	"2018"			12560	Not Applicable	Not Applicable
	"93 years"	"93"	"2019"	"2019"	"Female"	"F"	7471	Not Applicable	Not Applicable
	"93 years"	"93"	"2019"	"2019"	"Male"	"M"	4933	Not Applicable	Not Applicable
"Total"	"93 years"	"93"	"2019"	"2019"			12404	Not Applicable	Not Applicable
"Total"	"93 years"	"93"					252033	Not Applicable	Not Applicable
	"94 years"	"94"	"1999"	"1999"	"Female"	"F"	7997	Not Applicable	Not Applicable
	"94 years"	"94"	"1999"	"1999"	"Male"	"M"	2538	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"1999"	"1999"			10535	Not Applicable	Not Applicable
	"94 years"	"94"	"2000"	"2000"	"Female"	"F"	7929	Not Applicable	Not Applicable
	"94 years"	"94"	"2000"	"2000"	"Male"	"M"	2546	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2000"	"2000"			10475	Not Applicable	Not Applicable
	"94 years"	"94"	"2001"	"2001"	"Female"	"F"	7900	Not Applicable	Not Applicable
	"94 years"	"94"	"2001"	"2001"	"Male"	"M"	2547	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2001"	"2001"			10447	Not Applicable	Not Applicable
	"94 years"	"94"	"2002"	"2002"	"Female"	"F"	7874	Not Applicable	Not Applicable
	"94 years"	"94"	"2002"	"2002"	"Male"	"M"	2744	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2002"	"2002"			10618	Not Applicable	Not Applicable
	"94 years"	"94"	"2003"	"2003"	"Female"	"F"	7596	Not Applicable	Not Applicable
	"94 years"	"94"	"2003"	"2003"	"Male"	"M"	2656	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2003"	"2003"			10252	Not Applicable	Not Applicable
	"94 years"	"94"	"2004"	"2004"	"Female"	"F"	7602	Not Applicable	Not Applicable
	"94 years"	"94"	"2004"	"2004"	"Male"	"M"	2631	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2004"	"2004"			10233	Not Applicable	Not Applicable
	"94 years"	"94"	"2005"	"2005"	"Female"	"F"	7556	Not Applicable	Not Applicable
	"94 years"	"94"	"2005"	"2005"	"Male"	"M"	2820	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2005"	"2005"			10376	Not Applicable	Not Applicable
	"94 years"	"94"	"2006"	"2006"	"Female"	"F"	7158	Not Applicable	Not Applicable
	"94 years"	"94"	"2006"	"2006"	"Male"	"M"	2814	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2006"	"2006"			9972	Not Applicable	Not Applicable
	"94 years"	"94"	"2007"	"2007"	"Female"	"F"	6974	Not Applicable	Not Applicable
	"94 years"	"94"	"2007"	"2007"	"Male"	"M"	2826	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2007"	"2007"			9800	Not Applicable	Not Applicable
	"94 years"	"94"	"2008"	"2008"	"Female"	"F"	7279	Not Applicable	Not Applicable
	"94 years"	"94"	"2008"	"2008"	"Male"	"M"	3020	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2008"	"2008"			10299	Not Applicable	Not Applicable
	"94 years"	"94"	"2009"	"2009"	"Female"	"F"	6817	Not Applicable	Not Applicable
	"94 years"	"94"	"2009"	"2009"	"Male"	"M"	2953	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2009"	"2009"			9770	Not Applicable	Not Applicable
	"94 years"	"94"	"2010"	"2010"	"Female"	"F"	6589	Not Applicable	Not Applicable
	"94 years"	"94"	"2010"	"2010"	"Male"	"M"	2965	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2010"	"2010"			9554	Not Applicable	Not Applicable
	"94 years"	"94"	"2011"	"2011"	"Female"	"F"	6530	Not Applicable	Not Applicable
	"94 years"	"94"	"2011"	"2011"	"Male"	"M"	3135	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2011"	"2011"			9665	Not Applicable	Not Applicable
	"94 years"	"94"	"2012"	"2012"	"Female"	"F"	6874	Not Applicable	Not Applicable
	"94 years"	"94"	"2012"	"2012"	"Male"	"M"	3270	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2012"	"2012"			10144	Not Applicable	Not Applicable
	"94 years"	"94"	"2013"	"2013"	"Female"	"F"	6586	Not Applicable	Not Applicable
	"94 years"	"94"	"2013"	"2013"	"Male"	"M"	3304	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2013"	"2013"			9890	Not Applicable	Not Applicable
	"94 years"	"94"	"2014"	"2014"	"Female"	"F"	6614	Not Applicable	Not Applicable
	"94 years"	"94"	"2014"	"2014"	"Male"	"M"	3496	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2014"	"2014"			10110	Not Applicable	Not Applicable
	"94 years"	"94"	"2015"	"2015"	"Female"	"F"	6969	Not Applicable	Not Applicable
	"94 years"	"94"	"2015"	"2015"	"Male"	"M"	3837	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2015"	"2015"			10806	Not Applicable	Not Applicable
	"94 years"	"94"	"2016"	"2016"	"Female"	"F"	6818	Not Applicable	Not Applicable
	"94 years"	"94"	"2016"	"2016"	"Male"	"M"	3906	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2016"	"2016"			10724	Not Applicable	Not Applicable
	"94 years"	"94"	"2017"	"2017"	"Female"	"F"	6971	Not Applicable	Not Applicable
	"94 years"	"94"	"2017"	"2017"	"Male"	"M"	3992	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2017"	"2017"			10963	Not Applicable	Not Applicable
	"94 years"	"94"	"2018"	"2018"	"Female"	"F"	7118	Not Applicable	Not Applicable
	"94 years"	"94"	"2018"	"2018"	"Male"	"M"	4016	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2018"	"2018"			11134	Not Applicable	Not Applicable
	"94 years"	"94"	"2019"	"2019"	"Female"	"F"	7050	Not Applicable	Not Applicable
	"94 years"	"94"	"2019"	"2019"	"Male"	"M"	4101	Not Applicable	Not Applicable
"Total"	"94 years"	"94"	"2019"	"2019"			11151	Not Applicable	Not Applicable
"Total"	"94 years"	"94"					216918	Not Applicable	Not Applicable
	"95 years"	"95"	"1999"	"1999"	"Female"	"F"	6827	Not Applicable	Not Applicable
	"95 years"	"95"	"1999"	"1999"	"Male"	"M"	1925	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"1999"	"1999"			8752	Not Applicable	Not Applicable
	"95 years"	"95"	"2000"	"2000"	"Female"	"F"	6682	Not Applicable	Not Applicable
	"95 years"	"95"	"2000"	"2000"	"Male"	"M"	1905	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2000"	"2000"			8587	Not Applicable	Not Applicable
	"95 years"	"95"	"2001"	"2001"	"Female"	"F"	6753	Not Applicable	Not Applicable
	"95 years"	"95"	"2001"	"2001"	"Male"	"M"	1952	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2001"	"2001"			8705	Not Applicable	Not Applicable
	"95 years"	"95"	"2002"	"2002"	"Female"	"F"	6543	Not Applicable	Not Applicable
	"95 years"	"95"	"2002"	"2002"	"Male"	"M"	2035	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2002"	"2002"			8578	Not Applicable	Not Applicable
	"95 years"	"95"	"2003"	"2003"	"Female"	"F"	6791	Not Applicable	Not Applicable
	"95 years"	"95"	"2003"	"2003"	"Male"	"M"	2067	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2003"	"2003"			8858	Not Applicable	Not Applicable
	"95 years"	"95"	"2004"	"2004"	"Female"	"F"	6246	Not Applicable	Not Applicable
	"95 years"	"95"	"2004"	"2004"	"Male"	"M"	2065	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2004"	"2004"			8311	Not Applicable	Not Applicable
	"95 years"	"95"	"2005"	"2005"	"Female"	"F"	6467	Not Applicable	Not Applicable
	"95 years"	"95"	"2005"	"2005"	"Male"	"M"	2272	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2005"	"2005"			8739	Not Applicable	Not Applicable
	"95 years"	"95"	"2006"	"2006"	"Female"	"F"	6180	Not Applicable	Not Applicable
	"95 years"	"95"	"2006"	"2006"	"Male"	"M"	2102	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2006"	"2006"			8282	Not Applicable	Not Applicable
	"95 years"	"95"	"2007"	"2007"	"Female"	"F"	5949	Not Applicable	Not Applicable
	"95 years"	"95"	"2007"	"2007"	"Male"	"M"	2208	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2007"	"2007"			8157	Not Applicable	Not Applicable
	"95 years"	"95"	"2008"	"2008"	"Female"	"F"	6221	Not Applicable	Not Applicable
	"95 years"	"95"	"2008"	"2008"	"Male"	"M"	2315	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2008"	"2008"			8536	Not Applicable	Not Applicable
	"95 years"	"95"	"2009"	"2009"	"Female"	"F"	5732	Not Applicable	Not Applicable
	"95 years"	"95"	"2009"	"2009"	"Male"	"M"	2314	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2009"	"2009"			8046	Not Applicable	Not Applicable
	"95 years"	"95"	"2010"	"2010"	"Female"	"F"	5930	Not Applicable	Not Applicable
	"95 years"	"95"	"2010"	"2010"	"Male"	"M"	2446	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2010"	"2010"			8376	Not Applicable	Not Applicable
	"95 years"	"95"	"2011"	"2011"	"Female"	"F"	5862	Not Applicable	Not Applicable
	"95 years"	"95"	"2011"	"2011"	"Male"	"M"	2382	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2011"	"2011"			8244	Not Applicable	Not Applicable
	"95 years"	"95"	"2012"	"2012"	"Female"	"F"	5769	Not Applicable	Not Applicable
	"95 years"	"95"	"2012"	"2012"	"Male"	"M"	2518	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2012"	"2012"			8287	Not Applicable	Not Applicable
	"95 years"	"95"	"2013"	"2013"	"Female"	"F"	5606	Not Applicable	Not Applicable
	"95 years"	"95"	"2013"	"2013"	"Male"	"M"	2668	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2013"	"2013"			8274	Not Applicable	Not Applicable
	"95 years"	"95"	"2014"	"2014"	"Female"	"F"	5462	Not Applicable	Not Applicable
	"95 years"	"95"	"2014"	"2014"	"Male"	"M"	2636	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2014"	"2014"			8098	Not Applicable	Not Applicable
	"95 years"	"95"	"2015"	"2015"	"Female"	"F"	5998	Not Applicable	Not Applicable
	"95 years"	"95"	"2015"	"2015"	"Male"	"M"	2999	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2015"	"2015"			8997	Not Applicable	Not Applicable
	"95 years"	"95"	"2016"	"2016"	"Female"	"F"	5924	Not Applicable	Not Applicable
	"95 years"	"95"	"2016"	"2016"	"Male"	"M"	3014	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2016"	"2016"			8938	Not Applicable	Not Applicable
	"95 years"	"95"	"2017"	"2017"	"Female"	"F"	6212	Not Applicable	Not Applicable
	"95 years"	"95"	"2017"	"2017"	"Male"	"M"	3283	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2017"	"2017"			9495	Not Applicable	Not Applicable
	"95 years"	"95"	"2018"	"2018"	"Female"	"F"	6206	Not Applicable	Not Applicable
	"95 years"	"95"	"2018"	"2018"	"Male"	"M"	3250	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2018"	"2018"			9456	Not Applicable	Not Applicable
	"95 years"	"95"	"2019"	"2019"	"Female"	"F"	6163	Not Applicable	Not Applicable
	"95 years"	"95"	"2019"	"2019"	"Male"	"M"	3433	Not Applicable	Not Applicable
"Total"	"95 years"	"95"	"2019"	"2019"			9596	Not Applicable	Not Applicable
"Total"	"95 years"	"95"					181312	Not Applicable	Not Applicable
	"96 years"	"96"	"1999"	"1999"	"Female"	"F"	5633	Not Applicable	Not Applicable
	"96 years"	"96"	"1999"	"1999"	"Male"	"M"	1507	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"1999"	"1999"			7140	Not Applicable	Not Applicable
	"96 years"	"96"	"2000"	"2000"	"Female"	"F"	5468	Not Applicable	Not Applicable
	"96 years"	"96"	"2000"	"2000"	"Male"	"M"	1526	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2000"	"2000"			6994	Not Applicable	Not Applicable
	"96 years"	"96"	"2001"	"2001"	"Female"	"F"	5510	Not Applicable	Not Applicable
	"96 years"	"96"	"2001"	"2001"	"Male"	"M"	1536	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2001"	"2001"			7046	Not Applicable	Not Applicable
	"96 years"	"96"	"2002"	"2002"	"Female"	"F"	5470	Not Applicable	Not Applicable
	"96 years"	"96"	"2002"	"2002"	"Male"	"M"	1553	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2002"	"2002"			7023	Not Applicable	Not Applicable
	"96 years"	"96"	"2003"	"2003"	"Female"	"F"	5503	Not Applicable	Not Applicable
	"96 years"	"96"	"2003"	"2003"	"Male"	"M"	1572	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2003"	"2003"			7075	Not Applicable	Not Applicable
	"96 years"	"96"	"2004"	"2004"	"Female"	"F"	5197	Not Applicable	Not Applicable
	"96 years"	"96"	"2004"	"2004"	"Male"	"M"	1573	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2004"	"2004"			6770	Not Applicable	Not Applicable
	"96 years"	"96"	"2005"	"2005"	"Female"	"F"	5473	Not Applicable	Not Applicable
	"96 years"	"96"	"2005"	"2005"	"Male"	"M"	1579	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2005"	"2005"			7052	Not Applicable	Not Applicable
	"96 years"	"96"	"2006"	"2006"	"Female"	"F"	5123	Not Applicable	Not Applicable
	"96 years"	"96"	"2006"	"2006"	"Male"	"M"	1576	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2006"	"2006"			6699	Not Applicable	Not Applicable
	"96 years"	"96"	"2007"	"2007"	"Female"	"F"	4930	Not Applicable	Not Applicable
	"96 years"	"96"	"2007"	"2007"	"Male"	"M"	1597	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2007"	"2007"			6527	Not Applicable	Not Applicable
	"96 years"	"96"	"2008"	"2008"	"Female"	"F"	5130	Not Applicable	Not Applicable
	"96 years"	"96"	"2008"	"2008"	"Male"	"M"	1676	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2008"	"2008"			6806	Not Applicable	Not Applicable
	"96 years"	"96"	"2009"	"2009"	"Female"	"F"	4742	Not Applicable	Not Applicable
	"96 years"	"96"	"2009"	"2009"	"Male"	"M"	1831	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2009"	"2009"			6573	Not Applicable	Not Applicable
	"96 years"	"96"	"2010"	"2010"	"Female"	"F"	4993	Not Applicable	Not Applicable
	"96 years"	"96"	"2010"	"2010"	"Male"	"M"	1857	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2010"	"2010"			6850	Not Applicable	Not Applicable
	"96 years"	"96"	"2011"	"2011"	"Female"	"F"	4864	Not Applicable	Not Applicable
	"96 years"	"96"	"2011"	"2011"	"Male"	"M"	1923	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2011"	"2011"			6787	Not Applicable	Not Applicable
	"96 years"	"96"	"2012"	"2012"	"Female"	"F"	4818	Not Applicable	Not Applicable
	"96 years"	"96"	"2012"	"2012"	"Male"	"M"	1955	Not Applicable	Not Applicable
"Total"	"96 years"	"96"	"2012"	"2012"			6773	Not Applicable	Not Applicable
	"96 years"	"96"	"2013"	"2013"	"Female"	"F"	4865	Not Applicable	Not Applicable
