"Notes"	"Single-Year Ages"	"Single-Year Ages Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"31 years"	"31"	"2006"	"2006"	"Female"	"F"	81	1903298	4.3
	"31 years"	"31"	"2006"	"2006"	"Male"	"M"	405	1920967	21.1
"Total"	"31 years"	"31"	"2006"	"2006"			486	3824265	12.7
	"31 years"	"31"	"2007"	"2007"	"Female"	"F"	83	1855504	4.5
	"31 years"	"31"	"2007"	"2007"	"Male"	"M"	400	1869108	21.4
"Total"	"31 years"	"31"	"2007"	"2007"			483	3724612	13.0
	"31 years"	"31"	"2008"	"2008"	"Female"	"F"	111	1909543	5.8
	"31 years"	"31"	"2008"	"2008"	"Male"	"M"	433	1918551	22.6
"Total"	"31 years"	"31"	"2008"	"2008"			544	3828094	14.2
	"31 years"	"31"	"2009"	"2009"	"Female"	"F"	81	1940091	4.2
	"31 years"	"31"	"2009"	"2009"	"Male"	"M"	391	1950109	20.1
"Total"	"31 years"	"31"	"2009"	"2009"			472	3890200	12.1
	"31 years"	"31"	"2010"	"2010"	"Female"	"F"	103	1982063	5.2
	"31 years"	"31"	"2010"	"2010"	"Male"	"M"	458	1988155	23.0
"Total"	"31 years"	"31"	"2010"	"2010"			561	3970218	14.1
	"31 years"	"31"	"2011"	"2011"	"Female"	"F"	158	2142898	7.4
	"31 years"	"31"	"2011"	"2011"	"Male"	"M"	503	2174189	23.1
"Total"	"31 years"	"31"	"2011"	"2011"			661	4317087	15.3
	"31 years"	"31"	"2012"	"2012"	"Female"	"F"	118	2114263	5.6
	"31 years"	"31"	"2012"	"2012"	"Male"	"M"	519	2127915	24.4
"Total"	"31 years"	"31"	"2012"	"2012"			637	4242178	15.0
	"31 years"	"31"	"2013"	"2013"	"Female"	"F"	148	2138703	6.9
	"31 years"	"31"	"2013"	"2013"	"Male"	"M"	504	2158627	23.3
"Total"	"31 years"	"31"	"2013"	"2013"			652	4297330	15.2
	"31 years"	"31"	"2014"	"2014"	"Female"	"F"	140	2148981	6.5
	"31 years"	"31"	"2014"	"2014"	"Male"	"M"	549	2169725	25.3
"Total"	"31 years"	"31"	"2014"	"2014"			689	4318706	16.0
	"31 years"	"31"	"2015"	"2015"	"Female"	"F"	137	2125468	6.4
	"31 years"	"31"	"2015"	"2015"	"Male"	"M"	568	2152765	26.4
"Total"	"31 years"	"31"	"2015"	"2015"			705	4278233	16.5
	"31 years"	"31"	"2016"	"2016"	"Female"	"F"	173	2190224	7.9
	"31 years"	"31"	"2016"	"2016"	"Male"	"M"	560	2233583	25.1
"Total"	"31 years"	"31"	"2016"	"2016"			733	4423807	16.6
	"31 years"	"31"	"2017"	"2017"	"Female"	"F"	191	2183649	8.7
	"31 years"	"31"	"2017"	"2017"	"Male"	"M"	636	2241759	28.4
"Total"	"31 years"	"31"	"2017"	"2017"			827	4425408	18.7
	"31 years"	"31"	"2018"	"2018"	"Female"	"F"	166	2180487	7.6
	"31 years"	"31"	"2018"	"2018"	"Male"	"M"	627	2241062	28.0
"Total"	"31 years"	"31"	"2018"	"2018"			793	4421549	17.9
	"31 years"	"31"	"2019"	"2019"	"Female"	"F"	185	2220984	8.3
	"31 years"	"31"	"2019"	"2019"	"Male"	"M"	651	2281327	28.5
"Total"	"31 years"	"31"	"2019"	"2019"			836	4502311	18.6
"Total"	"31 years"	"31"					12774	86395666	14.8
	"32 years"	"32"	"1999"	"1999"	"Female"	"F"	91	2014551	4.5
	"32 years"	"32"	"1999"	"1999"	"Male"	"M"	418	2029406	20.6
"Total"	"32 years"	"32"	"1999"	"1999"			509	4043957	12.6
	"32 years"	"32"	"2000"	"2000"	"Female"	"F"	93	1985244	4.7
	"32 years"	"32"	"2000"	"2000"	"Male"	"M"	394	2008877	19.6
"Total"	"32 years"	"32"	"2000"	"2000"			487	3994121	12.2
	"32 years"	"32"	"2001"	"2001"	"Female"	"F"	110	2026967	5.4
	"32 years"	"32"	"2001"	"2001"	"Male"	"M"	399	2055935	19.4
"Total"	"32 years"	"32"	"2001"	"2001"			509	4082902	12.5
	"32 years"	"32"	"2002"	"2002"	"Female"	"F"	95	2146046	4.4
	"32 years"	"32"	"2002"	"2002"	"Male"	"M"	379	2184931	17.3
"Total"	"32 years"	"32"	"2002"	"2002"			474	4330977	10.9
	"32 years"	"32"	"2003"	"2003"	"Female"	"F"	115	2120394	5.4
	"32 years"	"32"	"2003"	"2003"	"Male"	"M"	501	2124673	23.6
"Total"	"32 years"	"32"	"2003"	"2003"			616	4245067	14.5
	"32 years"	"32"	"2004"	"2004"	"Female"	"F"	93	2006472	4.6
	"32 years"	"32"	"2004"	"2004"	"Male"	"M"	442	2017316	21.9
"Total"	"32 years"	"32"	"2004"	"2004"			535	4023788	13.3
	"32 years"	"32"	"2005"	"2005"	"Female"	"F"	115	1921927	6.0
	"32 years"	"32"	"2005"	"2005"	"Male"	"M"	415	1926111	21.5
"Total"	"32 years"	"32"	"2005"	"2005"			530	3848038	13.8
	"32 years"	"32"	"2006"	"2006"	"Female"	"F"	83	1882413	4.4
	"32 years"	"32"	"2006"	"2006"	"Male"	"M"	351	1890125	18.6
"Total"	"32 years"	"32"	"2006"	"2006"			434	3772538	11.5
	"32 years"	"32"	"2007"	"2007"	"Female"	"F"	127	1944828	6.5
	"32 years"	"32"	"2007"	"2007"	"Male"	"M"	417	1954635	21.3
"Total"	"32 years"	"32"	"2007"	"2007"			544	3899463	14.0
	"32 years"	"32"	"2008"	"2008"	"Female"	"F"	86	1900958	4.5
	"32 years"	"32"	"2008"	"2008"	"Male"	"M"	404	1906803	21.2
"Total"	"32 years"	"32"	"2008"	"2008"			490	3807761	12.9
	"32 years"	"32"	"2009"	"2009"	"Female"	"F"	108	1960227	5.5
	"32 years"	"32"	"2009"	"2009"	"Male"	"M"	414	1961054	21.1
"Total"	"32 years"	"32"	"2009"	"2009"			522	3921281	13.3
	"32 years"	"32"	"2010"	"2010"	"Female"	"F"	108	1992371	5.4
	"32 years"	"32"	"2010"	"2010"	"Male"	"M"	442	1994476	22.2
"Total"	"32 years"	"32"	"2010"	"2010"			550	3986847	13.8
	"32 years"	"32"	"2011"	"2011"	"Female"	"F"	130	2021239	6.4
	"32 years"	"32"	"2011"	"2011"	"Male"	"M"	438	2031455	21.6
"Total"	"32 years"	"32"	"2011"	"2011"			568	4052694	14.0
	"32 years"	"32"	"2012"	"2012"	"Female"	"F"	123	2151063	5.7
	"32 years"	"32"	"2012"	"2012"	"Male"	"M"	497	2180995	22.8
"Total"	"32 years"	"32"	"2012"	"2012"			620	4332058	14.3
	"32 years"	"32"	"2013"	"2013"	"Female"	"F"	156	2120965	7.4
	"32 years"	"32"	"2013"	"2013"	"Male"	"M"	488	2133366	22.9
"Total"	"32 years"	"32"	"2013"	"2013"			644	4254331	15.1
	"32 years"	"32"	"2014"	"2014"	"Female"	"F"	136	2154232	6.3
	"32 years"	"32"	"2014"	"2014"	"Male"	"M"	510	2165840	23.5
"Total"	"32 years"	"32"	"2014"	"2014"			646	4320072	15.0
	"32 years"	"32"	"2015"	"2015"	"Female"	"F"	163	2162451	7.5
	"32 years"	"32"	"2015"	"2015"	"Male"	"M"	538	2181163	24.7
"Total"	"32 years"	"32"	"2015"	"2015"			701	4343614	16.1
	"32 years"	"32"	"2016"	"2016"	"Female"	"F"	168	2128886	7.9
	"32 years"	"32"	"2016"	"2016"	"Male"	"M"	555	2154190	25.8
"Total"	"32 years"	"32"	"2016"	"2016"			723	4283076	16.9
	"32 years"	"32"	"2017"	"2017"	"Female"	"F"	175	2204770	7.9
	"32 years"	"32"	"2017"	"2017"	"Male"	"M"	612	2248948	27.2
"Total"	"32 years"	"32"	"2017"	"2017"			787	4453718	17.7
	"32 years"	"32"	"2018"	"2018"	"Female"	"F"	202	2188295	9.2
	"32 years"	"32"	"2018"	"2018"	"Male"	"M"	605	2245454	26.9
"Total"	"32 years"	"32"	"2018"	"2018"			807	4433749	18.2
	"32 years"	"32"	"2019"	"2019"	"Female"	"F"	144	2181619	6.6
	"32 years"	"32"	"2019"	"2019"	"Male"	"M"	632	2239886	28.2
"Total"	"32 years"	"32"	"2019"	"2019"			776	4421505	17.6
"Total"	"32 years"	"32"					12472	86851557	14.4
	"33 years"	"33"	"1999"	"1999"	"Female"	"F"	106	2036474	5.2
	"33 years"	"33"	"1999"	"1999"	"Male"	"M"	455	2043243	22.3
"Total"	"33 years"	"33"	"1999"	"1999"			561	4079717	13.8
	"33 years"	"33"	"2000"	"2000"	"Female"	"F"	96	2008556	4.8
	"33 years"	"33"	"2000"	"2000"	"Male"	"M"	374	2018017	18.5
"Total"	"33 years"	"33"	"2000"	"2000"			470	4026573	11.7
	"33 years"	"33"	"2001"	"2001"	"Female"	"F"	100	1998254	5.0
	"33 years"	"33"	"2001"	"2001"	"Male"	"M"	439	2016658	21.8
"Total"	"33 years"	"33"	"2001"	"2001"			539	4014912	13.4
	"33 years"	"33"	"2002"	"2002"	"Female"	"F"	104	2036914	5.1
	"33 years"	"33"	"2002"	"2002"	"Male"	"M"	443	2058617	21.5
"Total"	"33 years"	"33"	"2002"	"2002"			547	4095531	13.4
	"33 years"	"33"	"2003"	"2003"	"Female"	"F"	104	2154626	4.8
	"33 years"	"33"	"2003"	"2003"	"Male"	"M"	462	2182673	21.2
"Total"	"33 years"	"33"	"2003"	"2003"			566	4337299	13.0
	"33 years"	"33"	"2004"	"2004"	"Female"	"F"	126	2129110	5.9
	"33 years"	"33"	"2004"	"2004"	"Male"	"M"	462	2128284	21.7
"Total"	"33 years"	"33"	"2004"	"2004"			588	4257394	13.8
	"33 years"	"33"	"2005"	"2005"	"Female"	"F"	99	2015588	4.9
	"33 years"	"33"	"2005"	"2005"	"Male"	"M"	437	2019457	21.6
"Total"	"33 years"	"33"	"2005"	"2005"			536	4035045	13.3
	"33 years"	"33"	"2006"	"2006"	"Female"	"F"	104	1931252	5.4
	"33 years"	"33"	"2006"	"2006"	"Male"	"M"	384	1928913	19.9
"Total"	"33 years"	"33"	"2006"	"2006"			488	3860165	12.6
	"33 years"	"33"	"2007"	"2007"	"Female"	"F"	97	1890567	5.1
	"33 years"	"33"	"2007"	"2007"	"Male"	"M"	423	1890360	22.4
"Total"	"33 years"	"33"	"2007"	"2007"			520	3780927	13.8
	"33 years"	"33"	"2008"	"2008"	"Female"	"F"	117	1952623	6.0
	"33 years"	"33"	"2008"	"2008"	"Male"	"M"	429	1954630	21.9
"Total"	"33 years"	"33"	"2008"	"2008"			546	3907253	14.0
	"33 years"	"33"	"2009"	"2009"	"Female"	"F"	106	1907798	5.6
	"33 years"	"33"	"2009"	"2009"	"Male"	"M"	418	1905203	21.9
"Total"	"33 years"	"33"	"2009"	"2009"			524	3813001	13.7
	"33 years"	"33"	"2010"	"2010"	"Female"	"F"	114	1943287	5.9
	"33 years"	"33"	"2010"	"2010"	"Male"	"M"	468	1936863	24.2
"Total"	"33 years"	"33"	"2010"	"2010"			582	3880150	15.0
	"33 years"	"33"	"2011"	"2011"	"Female"	"F"	117	1985773	5.9
	"33 years"	"33"	"2011"	"2011"	"Male"	"M"	490	1990264	24.6
"Total"	"33 years"	"33"	"2011"	"2011"			607	3976037	15.3
	"33 years"	"33"	"2012"	"2012"	"Female"	"F"	127	2028414	6.3
	"33 years"	"33"	"2012"	"2012"	"Male"	"M"	447	2037148	21.9
"Total"	"33 years"	"33"	"2012"	"2012"			574	4065562	14.1
	"33 years"	"33"	"2013"	"2013"	"Female"	"F"	116	2156920	5.4
	"33 years"	"33"	"2013"	"2013"	"Male"	"M"	463	2185818	21.2
"Total"	"33 years"	"33"	"2013"	"2013"			579	4342738	13.3
	"33 years"	"33"	"2014"	"2014"	"Female"	"F"	151	2135416	7.1
	"33 years"	"33"	"2014"	"2014"	"Male"	"M"	495	2140697	23.1
"Total"	"33 years"	"33"	"2014"	"2014"			646	4276113	15.1
	"33 years"	"33"	"2015"	"2015"	"Female"	"F"	177	2166123	8.2
	"33 years"	"33"	"2015"	"2015"	"Male"	"M"	543	2175631	25.0
"Total"	"33 years"	"33"	"2015"	"2015"			720	4341754	16.6
	"33 years"	"33"	"2016"	"2016"	"Female"	"F"	148	2164564	6.8
	"33 years"	"33"	"2016"	"2016"	"Male"	"M"	569	2181222	26.1
"Total"	"33 years"	"33"	"2016"	"2016"			717	4345786	16.5
	"33 years"	"33"	"2017"	"2017"	"Female"	"F"	167	2142863	7.8
	"33 years"	"33"	"2017"	"2017"	"Male"	"M"	615	2168114	28.4
"Total"	"33 years"	"33"	"2017"	"2017"			782	4310977	18.1
	"33 years"	"33"	"2018"	"2018"	"Female"	"F"	160	2209229	7.2
	"33 years"	"33"	"2018"	"2018"	"Male"	"M"	603	2252017	26.8
"Total"	"33 years"	"33"	"2018"	"2018"			763	4461246	17.1
	"33 years"	"33"	"2019"	"2019"	"Female"	"F"	148	2189693	6.8
	"33 years"	"33"	"2019"	"2019"	"Male"	"M"	651	2243280	29.0
"Total"	"33 years"	"33"	"2019"	"2019"			799	4432973	18.0
"Total"	"33 years"	"33"					12654	86641153	14.6
	"34 years"	"34"	"1999"	"1999"	"Female"	"F"	128	2176173	5.9
	"34 years"	"34"	"1999"	"1999"	"Male"	"M"	491	2186103	22.5
"Total"	"34 years"	"34"	"1999"	"1999"			619	4362276	14.2
	"34 years"	"34"	"2000"	"2000"	"Female"	"F"	101	2087294	4.8
	"34 years"	"34"	"2000"	"2000"	"Male"	"M"	420	2100855	20.0
"Total"	"34 years"	"34"	"2000"	"2000"			521	4188149	12.4
	"34 years"	"34"	"2001"	"2001"	"Female"	"F"	109	2014086	5.4
	"34 years"	"34"	"2001"	"2001"	"Male"	"M"	438	2019326	21.7
"Total"	"34 years"	"34"	"2001"	"2001"			547	4033412	13.6
	"34 years"	"34"	"2002"	"2002"	"Female"	"F"	102	2007436	5.1
	"34 years"	"34"	"2002"	"2002"	"Male"	"M"	432	2019285	21.4
"Total"	"34 years"	"34"	"2002"	"2002"			534	4026721	13.3
	"34 years"	"34"	"2003"	"2003"	"Female"	"F"	115	2044712	5.6
	"34 years"	"34"	"2003"	"2003"	"Male"	"M"	479	2057870	23.3
"Total"	"34 years"	"34"	"2003"	"2003"			594	4102582	14.5
	"34 years"	"34"	"2004"	"2004"	"Female"	"F"	122	2162454	5.6
	"34 years"	"34"	"2004"	"2004"	"Male"	"M"	462	2186941	21.1
"Total"	"34 years"	"34"	"2004"	"2004"			584	4349395	13.4
	"34 years"	"34"	"2005"	"2005"	"Female"	"F"	111	2137339	5.2
	"34 years"	"34"	"2005"	"2005"	"Male"	"M"	474	2131340	22.2
"Total"	"34 years"	"34"	"2005"	"2005"			585	4268679	13.7
	"34 years"	"34"	"2006"	"2006"	"Female"	"F"	104	2024111	5.1
	"34 years"	"34"	"2006"	"2006"	"Male"	"M"	444	2025038	21.9
"Total"	"34 years"	"34"	"2006"	"2006"			548	4049149	13.5
	"34 years"	"34"	"2007"	"2007"	"Female"	"F"	122	1939082	6.3
	"34 years"	"34"	"2007"	"2007"	"Male"	"M"	457	1932154	23.7
"Total"	"34 years"	"34"	"2007"	"2007"			579	3871236	15.0
	"34 years"	"34"	"2008"	"2008"	"Female"	"F"	107	1897868	5.6
	"34 years"	"34"	"2008"	"2008"	"Male"	"M"	387	1893638	20.4
"Total"	"34 years"	"34"	"2008"	"2008"			494	3791506	13.0
	"34 years"	"34"	"2009"	"2009"	"Female"	"F"	108	1959374	5.5
	"34 years"	"34"	"2009"	"2009"	"Male"	"M"	472	1957125	24.1
"Total"	"34 years"	"34"	"2009"	"2009"			580	3916499	14.8
	"34 years"	"34"	"2010"	"2010"	"Female"	"F"	111	1923012	5.8
	"34 years"	"34"	"2010"	"2010"	"Male"	"M"	421	1916204	22.0
"Total"	"34 years"	"34"	"2010"	"2010"			532	3839216	13.9
	"34 years"	"34"	"2011"	"2011"	"Female"	"F"	114	1973398	5.8
	"34 years"	"34"	"2011"	"2011"	"Male"	"M"	456	1966972	23.2
"Total"	"34 years"	"34"	"2011"	"2011"			570	3940370	14.5
	"34 years"	"34"	"2012"	"2012"	"Female"	"F"	138	1992153	6.9
	"34 years"	"34"	"2012"	"2012"	"Male"	"M"	466	1995634	23.4
"Total"	"34 years"	"34"	"2012"	"2012"			604	3987787	15.1
	"34 years"	"34"	"2013"	"2013"	"Female"	"F"	160	2033774	7.9
	"34 years"	"34"	"2013"	"2013"	"Male"	"M"	450	2041385	22.0
"Total"	"34 years"	"34"	"2013"	"2013"			610	4075159	15.0
	"34 years"	"34"	"2014"	"2014"	"Female"	"F"	134	2170440	6.2
	"34 years"	"34"	"2014"	"2014"	"Male"	"M"	557	2192455	25.4
"Total"	"34 years"	"34"	"2014"	"2014"			691	4362895	15.8
	"34 years"	"34"	"2015"	"2015"	"Female"	"F"	147	2146121	6.8
	"34 years"	"34"	"2015"	"2015"	"Male"	"M"	556	2148717	25.9
"Total"	"34 years"	"34"	"2015"	"2015"			703	4294838	16.4
	"34 years"	"34"	"2016"	"2016"	"Female"	"F"	159	2166986	7.3
	"34 years"	"34"	"2016"	"2016"	"Male"	"M"	544	2174549	25.0
"Total"	"34 years"	"34"	"2016"	"2016"			703	4341535	16.2
	"34 years"	"34"	"2017"	"2017"	"Female"	"F"	161	2177520	7.4
	"34 years"	"34"	"2017"	"2017"	"Male"	"M"	596	2193958	27.2
"Total"	"34 years"	"34"	"2017"	"2017"			757	4371478	17.3
	"34 years"	"34"	"2018"	"2018"	"Female"	"F"	143	2147153	6.7
	"34 years"	"34"	"2018"	"2018"	"Male"	"M"	561	2171039	25.8
"Total"	"34 years"	"34"	"2018"	"2018"			704	4318192	16.3
	"34 years"	"34"	"2019"	"2019"	"Female"	"F"	152	2210880	6.9
	"34 years"	"34"	"2019"	"2019"	"Male"	"M"	671	2249252	29.8
"Total"	"34 years"	"34"	"2019"	"2019"			823	4460132	18.5
"Total"	"34 years"	"34"					12882	86951206	14.8
	"35 years"	"35"	"1999"	"1999"	"Female"	"F"	135	2293916	5.9
	"35 years"	"35"	"1999"	"1999"	"Male"	"M"	527	2311702	22.8
"Total"	"35 years"	"35"	"1999"	"1999"			662	4605618	14.4
	"35 years"	"35"	"2000"	"2000"	"Female"	"F"	111	2250497	4.9
	"35 years"	"35"	"2000"	"2000"	"Male"	"M"	457	2265621	20.2
"Total"	"35 years"	"35"	"2000"	"2000"			568	4516118	12.6
	"35 years"	"35"	"2001"	"2001"	"Female"	"F"	101	2075753	4.9
	"35 years"	"35"	"2001"	"2001"	"Male"	"M"	487	2085387	23.4
"Total"	"35 years"	"35"	"2001"	"2001"			588	4161140	14.1
	"35 years"	"35"	"2002"	"2002"	"Female"	"F"	107	2024887	5.3
	"35 years"	"35"	"2002"	"2002"	"Male"	"M"	438	2025303	21.6
"Total"	"35 years"	"35"	"2002"	"2002"			545	4050190	13.5
	"35 years"	"35"	"2003"	"2003"	"Female"	"F"	101	2018457	5.0
	"35 years"	"35"	"2003"	"2003"	"Male"	"M"	448	2024193	22.1
"Total"	"35 years"	"35"	"2003"	"2003"			549	4042650	13.6
	"35 years"	"35"	"2004"	"2004"	"Female"	"F"	123	2057123	6.0
	"35 years"	"35"	"2004"	"2004"	"Male"	"M"	443	2069933	21.4
"Total"	"35 years"	"35"	"2004"	"2004"			566	4127056	13.7
	"35 years"	"35"	"2005"	"2005"	"Female"	"F"	130	2176855	6.0
	"35 years"	"35"	"2005"	"2005"	"Male"	"M"	491	2200202	22.3
"Total"	"35 years"	"35"	"2005"	"2005"			621	4377057	14.2
	"35 years"	"35"	"2006"	"2006"	"Female"	"F"	131	2153617	6.1
	"35 years"	"35"	"2006"	"2006"	"Male"	"M"	496	2148987	23.1
"Total"	"35 years"	"35"	"2006"	"2006"			627	4302604	14.6
	"35 years"	"35"	"2007"	"2007"	"Female"	"F"	125	2040888	6.1
	"35 years"	"35"	"2007"	"2007"	"Male"	"M"	452	2042845	22.1
"Total"	"35 years"	"35"	"2007"	"2007"			577	4083733	14.1
	"35 years"	"35"	"2008"	"2008"	"Female"	"F"	132	1956588	6.7
	"35 years"	"35"	"2008"	"2008"	"Male"	"M"	456	1951453	23.4
"Total"	"35 years"	"35"	"2008"	"2008"			588	3908041	15.0
	"35 years"	"35"	"2009"	"2009"	"Female"	"F"	126	1915747	6.6
	"35 years"	"35"	"2009"	"2009"	"Male"	"M"	421	1913685	22.0
"Total"	"35 years"	"35"	"2009"	"2009"			547	3829432	14.3
	"35 years"	"35"	"2010"	"2010"	"Female"	"F"	131	1975518	6.6
	"35 years"	"35"	"2010"	"2010"	"Male"	"M"	438	1980916	22.1
"Total"	"35 years"	"35"	"2010"	"2010"			569	3956434	14.4
	"35 years"	"35"	"2011"	"2011"	"Female"	"F"	107	1916230	5.6
	"35 years"	"35"	"2011"	"2011"	"Male"	"M"	426	1911690	22.3
"Total"	"35 years"	"35"	"2011"	"2011"			533	3827920	13.9
	"35 years"	"35"	"2012"	"2012"	"Female"	"F"	137	1978944	6.9
	"35 years"	"35"	"2012"	"2012"	"Male"	"M"	461	1971623	23.4
"Total"	"35 years"	"35"	"2012"	"2012"			598	3950567	15.1
	"35 years"	"35"	"2013"	"2013"	"Female"	"F"	134	1997006	6.7
	"35 years"	"35"	"2013"	"2013"	"Male"	"M"	494	1999717	24.7
"Total"	"35 years"	"35"	"2013"	"2013"			628	3996723	15.7
	"35 years"	"35"	"2014"	"2014"	"Female"	"F"	159	2046713	7.8
	"35 years"	"35"	"2014"	"2014"	"Male"	"M"	487	2047326	23.8
"Total"	"35 years"	"35"	"2014"	"2014"			646	4094039	15.8
	"35 years"	"35"	"2015"	"2015"	"Female"	"F"	165	2180134	7.6
	"35 years"	"35"	"2015"	"2015"	"Male"	"M"	524	2199270	23.8
"Total"	"35 years"	"35"	"2015"	"2015"			689	4379404	15.7
	"35 years"	"35"	"2016"	"2016"	"Female"	"F"	173	2146149	8.1
	"35 years"	"35"	"2016"	"2016"	"Male"	"M"	562	2146976	26.2
"Total"	"35 years"	"35"	"2016"	"2016"			735	4293125	17.1
	"35 years"	"35"	"2017"	"2017"	"Female"	"F"	146	2179052	6.7
	"35 years"	"35"	"2017"	"2017"	"Male"	"M"	587	2185895	26.9
"Total"	"35 years"	"35"	"2017"	"2017"			733	4364947	16.8
	"35 years"	"35"	"2018"	"2018"	"Female"	"F"	159	2180901	7.3
	"35 years"	"35"	"2018"	"2018"	"Male"	"M"	680	2195500	31.0
"Total"	"35 years"	"35"	"2018"	"2018"			839	4376401	19.2
	"35 years"	"35"	"2019"	"2019"	"Female"	"F"	157	2148244	7.3
	"35 years"	"35"	"2019"	"2019"	"Male"	"M"	600	2167622	27.7
"Total"	"35 years"	"35"	"2019"	"2019"			757	4315866	17.5
"Total"	"35 years"	"35"					13165	87559065	15.0
	"36 years"	"36"	"1999"	"1999"	"Female"	"F"	133	2281275	5.8
	"36 years"	"36"	"1999"	"1999"	"Male"	"M"	514	2262286	22.7
"Total"	"36 years"	"36"	"1999"	"1999"			647	4543561	14.2
	"36 years"	"36"	"2000"	"2000"	"Female"	"F"	135	2263639	6.0
	"36 years"	"36"	"2000"	"2000"	"Male"	"M"	501	2247529	22.3
"Total"	"36 years"	"36"	"2000"	"2000"			636	4511168	14.1
	"36 years"	"36"	"2001"	"2001"	"Female"	"F"	135	2225186	6.1
	"36 years"	"36"	"2001"	"2001"	"Male"	"M"	465	2232492	20.8
"Total"	"36 years"	"36"	"2001"	"2001"			600	4457678	13.5
	"36 years"	"36"	"2002"	"2002"	"Female"	"F"	117	2083908	5.6
	"36 years"	"36"	"2002"	"2002"	"Male"	"M"	456	2084490	21.9
"Total"	"36 years"	"36"	"2002"	"2002"			573	4168398	13.7
	"36 years"	"36"	"2003"	"2003"	"Female"	"F"	105	2031827	5.2
	"36 years"	"36"	"2003"	"2003"	"Male"	"M"	427	2020135	21.1
"Total"	"36 years"	"36"	"2003"	"2003"			532	4051962	13.1
	"36 years"	"36"	"2004"	"2004"	"Female"	"F"	126	2025428	6.2
	"36 years"	"36"	"2004"	"2004"	"Male"	"M"	402	2023152	19.9
"Total"	"36 years"	"36"	"2004"	"2004"			528	4048580	13.0
	"36 years"	"36"	"2005"	"2005"	"Female"	"F"	111	2064403	5.4
	"36 years"	"36"	"2005"	"2005"	"Male"	"M"	403	2066098	19.5
"Total"	"36 years"	"36"	"2005"	"2005"			514	4130501	12.4
	"36 years"	"36"	"2006"	"2006"	"Female"	"F"	130	2184485	6.0
	"36 years"	"36"	"2006"	"2006"	"Male"	"M"	481	2196017	21.9
"Total"	"36 years"	"36"	"2006"	"2006"			611	4380502	13.9
	"36 years"	"36"	"2007"	"2007"	"Female"	"F"	153	2160312	7.1
	"36 years"	"36"	"2007"	"2007"	"Male"	"M"	486	2142266	22.7
"Total"	"36 years"	"36"	"2007"	"2007"			639	4302578	14.9
	"36 years"	"36"	"2008"	"2008"	"Female"	"F"	110	2047585	5.4
	"36 years"	"36"	"2008"	"2008"	"Male"	"M"	446	2036234	21.9
"Total"	"36 years"	"36"	"2008"	"2008"			556	4083819	13.6
	"36 years"	"36"	"2009"	"2009"	"Female"	"F"	131	1962556	6.7
	"36 years"	"36"	"2009"	"2009"	"Male"	"M"	466	1943059	24.0
"Total"	"36 years"	"36"	"2009"	"2009"			597	3905615	15.3
	"36 years"	"36"	"2010"	"2010"	"Female"	"F"	144	1911492	7.5
	"36 years"	"36"	"2010"	"2010"	"Male"	"M"	419	1890595	22.2
"Total"	"36 years"	"36"	"2010"	"2010"			563	3802087	14.8
	"36 years"	"36"	"2011"	"2011"	"Female"	"F"	143	1975873	7.2
	"36 years"	"36"	"2011"	"2011"	"Male"	"M"	447	1976826	22.6
"Total"	"36 years"	"36"	"2011"	"2011"			590	3952699	14.9
	"36 years"	"36"	"2012"	"2012"	"Female"	"F"	145	1920986	7.5
	"36 years"	"36"	"2012"	"2012"	"Male"	"M"	467	1915483	24.4
"Total"	"36 years"	"36"	"2012"	"2012"			612	3836469	16.0
	"36 years"	"36"	"2013"	"2013"	"Female"	"F"	123	1983203	6.2
	"36 years"	"36"	"2013"	"2013"	"Male"	"M"	472	1974439	23.9
"Total"	"36 years"	"36"	"2013"	"2013"			595	3957642	15.0
	"36 years"	"36"	"2014"	"2014"	"Female"	"F"	133	2009423	6.6
	"36 years"	"36"	"2014"	"2014"	"Male"	"M"	523	2004990	26.1
"Total"	"36 years"	"36"	"2014"	"2014"			656	4014413	16.3
	"36 years"	"36"	"2015"	"2015"	"Female"	"F"	173	2055478	8.4
	"36 years"	"36"	"2015"	"2015"	"Male"	"M"	554	2053297	27.0
"Total"	"36 years"	"36"	"2015"	"2015"			727	4108775	17.7
	"36 years"	"36"	"2016"	"2016"	"Female"	"F"	179	2179618	8.2
	"36 years"	"36"	"2016"	"2016"	"Male"	"M"	583	2195944	26.5
"Total"	"36 years"	"36"	"2016"	"2016"			762	4375562	17.4
	"36 years"	"36"	"2017"	"2017"	"Female"	"F"	177	2157640	8.2
	"36 years"	"36"	"2017"	"2017"	"Male"	"M"	589	2156347	27.3
"Total"	"36 years"	"36"	"2017"	"2017"			766	4313987	17.8
	"36 years"	"36"	"2018"	"2018"	"Female"	"F"	201	2181088	9.2
	"36 years"	"36"	"2018"	"2018"	"Male"	"M"	615	2185835	28.1
"Total"	"36 years"	"36"	"2018"	"2018"			816	4366923	18.7
	"36 years"	"36"	"2019"	"2019"	"Female"	"F"	148	2181076	6.8
	"36 years"	"36"	"2019"	"2019"	"Male"	"M"	625	2191368	28.5
"Total"	"36 years"	"36"	"2019"	"2019"			773	4372444	17.7
"Total"	"36 years"	"36"					13293	87685363	15.2
	"37 years"	"37"	"1999"	"1999"	"Female"	"F"	130	2298941	5.7
	"37 years"	"37"	"1999"	"1999"	"Male"	"M"	507	2283851	22.2
